dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,20.708999,10.400807,20.205580,0.876171,-6.092931,-0.248328,1.567760
0.020000,20.709039,10.415893,20.220667,0.754334,-6.091853,0.053887,1.568600
0.020000,20.709062,10.428531,20.233305,0.631895,-6.121930,-1.503829,1.569300
0.020000,20.709074,10.438731,20.243504,0.509979,-6.095819,1.305536,1.569864
0.020000,20.709080,10.446482,20.251256,0.387563,-6.120812,-1.249618,1.570291
0.020000,20.709082,10.451793,20.256566,0.265525,-6.101883,0.946420,1.570583
0.020000,20.709082,10.454657,20.259431,0.143239,-6.114319,-0.621808,1.570740
0.020000,20.709082,10.455582,20.260355,0.046228,-4.850546,63.188669,1.570791
0.020000,20.709082,10.455686,20.260460,0.005205,-2.051131,139.970739,1.570796
0.020000,20.709082,10.455686,20.260460,0.000000,-0.260251,89.544022,1.570796
