dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,22.704441,10.030121,22.976080,2.482043,-6.953027,-1.257196,1.548582
0.020000,22.705422,10.076986,23.022956,2.343768,-6.913728,1.964951,1.551149
0.020000,22.706236,10.121096,23.067073,2.205848,-6.896029,0.884957,1.553537
0.020000,22.706904,10.162455,23.108438,2.068246,-6.880112,0.795848,1.555751
0.020000,22.707445,10.201064,23.147050,1.930621,-6.881247,-0.056788,1.557797
0.020000,22.707877,10.236928,23.182917,1.793336,-6.864216,0.851557,1.559679
0.020000,22.708217,10.270060,23.216050,1.656673,-6.833165,1.552555,1.561403
0.020000,22.708479,10.300451,23.246442,1.519618,-6.852764,-0.979949,1.562971
0.020000,22.708676,10.328111,23.274103,1.383005,-6.830633,1.106543,1.564388
0.020000,22.708819,10.353043,23.299036,1.246655,-6.817494,0.656973,1.565656
0.020000,22.708921,10.375250,23.321243,1.110357,-6.814908,0.129279,1.566780
0.020000,22.708990,10.394734,23.340727,0.974211,-6.807308,0.379998,1.567760
0.020000,22.709034,10.411500,23.357493,0.838316,-6.794760,0.627431,1.568600
0.020000,22.709060,10.425539,23.371532,0.701945,-6.818523,-1.188170,1.569300
0.020000,22.709073,10.436866,23.382859,0.566315,-6.781509,1.850706,1.569864
0.020000,22.709080,10.445471,23.391464,0.430258,-6.802863,-1.067713,1.570291
0.020000,22.709082,10.451365,23.397358,0.294717,-6.777017,1.292325,1.570583
0.020000,22.709082,10.454544,23.400537,0.158967,-6.787531,-0.525691,1.570740
0.020000,22.709082,10.455570,23.401563,0.051301,-5.383307,70.211172,1.570791
0.020000,22.709082,10.455686,23.401679,0.005776,-2.276229,155.353895,1.570796
0.020000,22.709082,10.455686,23.401679,0.000000,-0.288806,99.371136,1.570796
