dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,21.664446,9.919704,24.150000,0.500000,0.000000,0.000000,1.769612
0.200000,21.645401,10.017872,24.250000,0.500000,0.000000,0.000000,1.754894
0.200000,21.627907,10.116329,24.350000,0.500000,0.000000,0.000000,1.738016
0.200000,21.612190,10.215085,24.450000,0.500000,0.000000,0.000000,1.718826
0.200000,21.598493,10.314140,24.550000,0.500000,0.000000,0.000000,1.697149
0.200000,21.587077,10.413484,24.650000,0.500000,0.000000,0.000000,1.672798
0.200000,21.578226,10.513089,24.750000,0.500000,0.000000,0.000000,1.645570
0.200000,21.572241,10.612905,24.850000,0.500000,0.000000,0.000000,1.615256
0.200000,21.570101,10.675322,24.912454,0.124540,-1.877298,-9.386492,1.594666
0.200000,21.569830,10.687773,24.924908,0.000000,-0.622702,6.272985,1.590402
0.200000,21.569830,10.687773,24.924908,0.000000,0.000000,3.113508,1.590402
